borough,neighborhood,nCode,TotalPopulation,TotalHousingUnits,TotalHousingUnits_PercentOwned,TotalHousingUnits_PercentRented,Sex_Male,Sex_Female,MedianAge,MedianIncome,Poverty_BelowPovertyLevel,Poverty_AtOrAboveovertyLevel,SNAP_Recipient,SNAP_NotRecipient,Age_Under18,Age_18To34,Age_35To44,Age_45To54,Age_55To64,Age_Over65,Race_White_NotHispanic,Race_White_Hispanic,Race_Black_NotHispanic,Race_Black_Hispanic,Race_Amerind_NotHispanic,Race_Amerind_Hispanic,Race_Asian_NotHispanic,Race_Asian_Hispanic,Race_Pacific_NotHispanic,Race_Pacific_Hispanic,Race_Other_NotHispanic,Race_Other_Hispanic,Race_MoreThanOne_NotHispanic,Race_MoreThanOne_Hispanic,Occupancy_DoubledUp,HouseholdType_Family,HouseholdType_Family_Married,HouseholdType_Family_Other,HouseholdType_NonFamily,HouseholdType_NonFamily_LivingAlone,HouseholdType_NonFamily_NotLivingAlone,MaritalStatus_NeverMarried,MaritalStatus_NowMarried,MaritalStatus_Widowed,MaritalStatus_Divorced,Education_NoHighSchoolDiploma,Education_HighSchoolDiplomaOrGED,Education_SomeCollege,Education_Associates,Education_Bachelors,Education_AdvancedDegree,Employment_Employed,Employment_Unemployed,Employment_NotInLaborForce,HealthInsurance_Covered,HealthInsurance_Covered_Private,HealthInsurance_Covered_Public,HealthInsurance_NotCovered,Language_OnlyEnglish_Total,Language_LimitedEnglish_Total,Language_Spanish_Total,Language_French_Total,Language_FrenchCreole_Total,Language_Italian_Total,Language_Portuguese_Total,Language_German_Total,Language_Yiddish_Total,Language_OtherWestGermanic_Total,Language_Scandinavian_Total,Language_Greek_Total,Language_Russian_Total,Language_Polish_Total,Language_SerboCroatian_Total,Language_OtherSlavic_Total,Language_Armenian_Total,Language_Persian_Total,Language_Gujarati_Total,Language_Hindi_Total,Language_Urdu_Total,Language_OtherIndic_Total,Language_OtherIndoEuropean_Total,Language_Chinese_Total,Language_Japanese_Total,Language_Korean_Total,Language_Cambodian_Total,Language_Hmong_Total,Language_Thai_Total,Language_Laotian_Total,Language_Vietnamese_Total,Language_OtherAsian_Total,Language_Tagalog_Total,Language_OtherPacificIsland_Total,Language_Navajo_Total,Language_OtherNativeNorthAmerican_Total,Language_Hungarian_Total,Language_Arabic_Total,Language_Hebrew_Total,Language_AfricanLanguages_Total,Language_OtherAndUnspecifiedLanguages_Total,Language_Spanish_LimitedEnglish,Language_French_LimitedEnglish,Language_FrenchCreole_LimitedEnglish,Language_Italian_LimitedEnglish,Language_Portuguese_LimitedEnglish,Language_German_LimitedEnglish,Language_Yiddish_LimitedEnglish,Language_OtherWestGermanic_LimitedEnglish,Language_Scandinavian_LimitedEnglish,Language_Greek_LimitedEnglish,Language_Russian_LimitedEnglish,Language_Polish_LimitedEnglish,Language_SerboCroatian_LimitedEnglish,Language_OtherSlavic_LimitedEnglish,Language_Armenian_LimitedEnglish,Language_Persian_LimitedEnglish,Language_Gujarati_LimitedEnglish,Language_Hindi_LimitedEnglish,Language_Urdu_LimitedEnglish,Language_OtherIndic_LimitedEnglish,Language_OtherIndoEuropean_LimitedEnglish,Language_Chinese_LimitedEnglish,Language_Japanese_LimitedEnglish,Language_Korean_LimitedEnglish,Language_Cambodian_LimitedEnglish,Language_Hmong_LimitedEnglish,Language_Thai_LimitedEnglish,Language_Laotian_LimitedEnglish,Language_Vietnamese_LimitedEnglish,Language_OtherAsian_LimitedEnglish,Language_Tagalog_LimitedEnglish,Language_OtherPacificIsland_LimitedEnglish,Language_Navajo_LimitedEnglish,Language_OtherNativeNorthAmerican_LimitedEnglish,Language_Hungarian_LimitedEnglish,Language_Arabic_LimitedEnglish,Language_Hebrew_LimitedEnglish,Language_AfricanLanguages_LimitedEnglish,Language_OtherAndUnspecifiedLanguages_LimitedEnglish,Industry_AgricultureForestryFishingAndHuntingAndMining,Industry_Construction,Industry_Manufacturing,Industry_WholesaleTrade,Industry_RetailTrade,Industry_TransportationAndWarehousingAndUtilities,Industry_Information,Industry_FinanceAndInsuranceAndRealEstateAndRentalAndLeasing,Industry_ProfessionalScientificAndManagementAndAdministrativeAndWasteManagementServices,Industry_EducationalServicesAndHealthCareAndSocialAssistance,Industry_ArtsEntertainmentAndRecreationAndAccommodationAndFoodServices,Industry_OtherServicesExceptPublicAdministration,Industry_PublicAdministration,Occupation_ManagementBusinessAndFinancial,Occupation_ComputerEngineeringAndScience,Occupation_EducationLegalCommunityServiceArtsAndMedia,Occupation_HealthcarePractitionersAndTechnical,Occupation_HealthcareSupport,Occupation_ProtectiveService,Occupation_FoodPreparationAndServingRelated,Occupation_BuildingAndGroundsCleaningAndMaintenance,Occupation_PersonalCareAndService,Occupation_SalesAndOffice,Occupation_NaturalResourcesConstructionAndMaintenance,Occupation_ProductionTransportationAndMaterialMoving
Manhattan,West Harlem,M38,23769,23404,0.042215005981883436,0.9577849940181166,0.4639,0.5361,32.375,35952.5,0.2834,0.7166,0.3049,0.6951,0.1915,0.34319999999999995,0.1271,0.1121,0.1023,0.12369999999999998,0.129,0.1392,0.2475,0.0801,0.0015,0.0069,0.0542,0,0,0,0.0019,0.2114,0.0169,0.1114,0.0803,0.5256,0.1741,0.3515,0.4744,0.3124,0.162,0.5798000000000001,0.2706,0.0398,0.1098,0.2612,0.2465,0.1331,0.0588,0.1735,0.1268,0.6661,0.0521,0.2818,0.8672,0.5125000000000001,0.3698,0.1328,0.4039,0.2936,0.4958,0.0401,0.0014,3e-4,0.0018,0,0,0,0.0012,0,0.0046,0,0.002,0.0018,0.0013,0,0,0.0044,0,0.0018,0,0.0113,0.0012,8e-4,0,0,0,0,0,7e-4,4e-4,0,0,0,0,0,5e-4,0.0246,0,0.2464,0.0227,0,0,0,0,0,0,0,0,0.0011,0,0.001,0,0,0,0,0,0,0,0,0.0086,3e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,0.0134,0,0,0.0193,0.024399999999999998,0.012299999999999998,0.1013,0.035,0.0374,0.0577,0.1412,0.3055,0.1966,0.0577,0.0119,0.10880000000000001,0.0464,0.1888,0.0373,0.056,0.0224,0.1227,0.0419,0.0586,0.2045,0.046,0.06670000000000001
Manhattan,West Village,M39,28779,27993,0.3841317472225199,0.61586825277748,0.4957,0.5043,37.93333333333333,152618.83333333334,0.0107,0.9893,0.0228,0.9772,0.08040000000000001,0.34930000000000005,0.1755,0.10850000000000001,0.1384,0.14780000000000001,0.8248,0.0543,0.0171,4e-4,0,0,0.0509,0.0015,2e-4,0,0.0047,0.0038,0.0349,0.0075,0.0179,0.2452,0.2118,0.0334,0.7548,0.5915,0.1633,0.6036999999999999,0.3036,0.026199999999999998,0.0666,0.015300000000000001,0.053399999999999996,0.0673,0.0226,0.4377,0.4038,0.8296,0.0405,0.1299,0.9552999999999999,0.8997,0.0665,0.044700000000000004,0.7998,0.0234,0.0486,0.0278,3e-4,0.0173,0.0084,0.0079,5e-4,0.0057,0.0029,0.0059,0.004,0.0033,0.0012,0.001,0,9e-4,0.0051,0.0086,3e-4,7e-4,0.0023,0.0166,0.0055,0.007,0,0,0,0,0.0038,0.0021,0.0011,5e-4,0,0,0,0.002,0.0078,0,9e-4,0.0095,8e-4,0,0.0014,8e-4,0.0011,0,0,0,6e-4,0,7e-4,0,0,0,0,0,0,0,0,9e-4,0.0028,0.0028,8e-4,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,1e-4,0.0073,0.028200000000000003,0.0215,0.0728,0.0040999999999999995,0.0875,0.2082,0.2663,0.1609,0.09309999999999999,0.0356,0.0145,0.3983,0.0633,0.251,0.0353,0.0062,0.0053,0.0224,0.0034000000000000002,0.0162,0.181,0.0088,0.0089
Manhattan,Meatpacking District,M40,4425,4425,0.43819209039548024,0.5618079096045198,0.4504,0.5496,44,92788,0.0603,0.9397,0.0711,0.9289,0.1618,0.225,0.1293,0.14820000000000003,0.131,0.2047,0.8416,0.049,0.0034,0.005,0,0,0.0504,0,0,0,0.0027,0.0142,0.0337,0,0.050100000000000006,0.3487,0.2549,0.0937,0.6513,0.5362,0.1152,0.4557,0.3815,0.0735,0.08929999999999999,0.013999999999999999,0.0646,0.09720000000000001,0.0131,0.448,0.3632,0.7731,0.0689,0.158,0.9836,0.9291,0.05449999999999999,0.0165,0.8705,0.0147,0.0355,0.0182,0,0.0051,0,0,0.0043,0,0.0033,0,0.003,0,0,0,0,0,0,0,0.0046,0,0,0.0035,0.0066,0.0053,0,0,0,0,0,0,0,0,0,0,0,0.0066,0.0301,0,0.0033,0.0025,0,0,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0.0151,0.0121,0.0061,0.1016,0.0074,0.1004,0.2357,0.2362,0.1068,0.1449,0.0139,0.0199,0.3339,0.0472,0.2807,0.0407,0,0.0104,0.0558,0,0.0112,0.2081,0,0.0121
Manhattan,Yorkville,M41,78459,77815,0.28694981687335347,0.7130501831266466,0.4237,0.5763,38.48888888888889,115508.55555555556,0.026,0.974,0.036,0.964,0.1328,0.32389999999999997,0.1402,0.1253,0.0955,0.1821,0.7418,0.0698,0.0259,0.0078,0,0,0.0984,0.0013,0,0,0.0028,0.0202,0.0274,0.0047,0.0439,0.4052,0.345,0.0602,0.5948,0.4728,0.122,0.42300000000000004,0.4414,0.0525,0.0831,0.026699999999999995,0.0757,0.06420000000000001,0.0384,0.382,0.413,0.8441,0.0268,0.1291,0.9598,0.9155,0.059,0.0402,0.7552,0.0585,0.0784,0.0199,0,0.0123,0.0067,0.0157,6e-4,0.0015,0.0033,0.0028,0.0133,0.0033,0.0072,0.0059,0,0.0047,9e-4,0.0041,0.001,0.0013,0.0029,0.0253,0.0075,0.0026,0,0,6e-4,0,3e-4,0.0062,0.0042,1e-4,0,0,0.002,0.002,0.0067,0.0013,0,0.0205,0.0027,0,0.0023,0.0017,0.0021,0,9e-4,0,6e-4,0.0024,0.001,0.0035,0.0011,0,0.0017,0,3e-4,0,0,7e-4,0.0094,0.0021,8e-4,0,0,3e-4,0,0,0.0021,0.0013,0,0,0,5e-4,5e-4,0,0,0,0,0.0174,0.0335,0.0239,0.0466,0.0251,0.0667,0.1941,0.21860000000000002,0.2405,0.0604,0.049600000000000005,0.0234,0.3291,0.0807,0.2049,0.1027,0.0075,0.0036,0.014199999999999999,0.0083,0.0334,0.1912,0.0086,0.0157
Queens,Airport,Q01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Queens,Arverne,Q02,24026,23248,0.5221954576737784,0.4778045423262216,0.4727,0.5273,38.65,59175,0.1495,0.8505,0.2292,0.7708,0.2473,0.20370000000000002,0.1372,0.1398,0.13729999999999998,0.1346,0.2395,0.1331,0.4093,0.0338,7e-4,0.003,0.0563,0,0,0,0.0207,0.063,0.0175,0.023,0.067,0.688,0.3446,0.3434,0.312,0.2458,0.0662,0.4319,0.39680000000000004,0.0722,0.0991,0.1698,0.2768,0.18370000000000003,0.0941,0.1777,0.0979,0.7164,0.0587,0.2249,0.9324,0.6416999999999999,0.33999999999999997,0.0676,0.6484,0.1401,0.178,0.003,0.017,9e-4,0.0024,2e-4,3e-4,0,0,0,0.0137,0.0463,0.007,4e-4,0,0.0038,0.0015,0.0021,0.0018,0.0073,0.0027,0.0295,5e-4,4e-4,0,0,0,0,0,0.0035,0.0094,0,0,0,0,0,4e-4,0.0176,0.0016,0.0684,0.0022,0.0024,0,0,0,0,0,0,0,0.0116,0.0284,0.0045,4e-4,0,0.0017,0,0,0,0.0038,0,0.0124,0,4e-4,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,7e-4,0.0016,0.0011,0.0859,0.0196,0.01,0.0697,0.0797,0.0269,0.0417,0.1116,0.3588,0.0868,0.0596,0.048799999999999996,0.1244,0.0383,0.11259999999999999,0.0627,0.10930000000000001,0.0625,0.030100000000000002,0.038400000000000004,0.038599999999999995,0.1809,0.1091,0.09330000000000001
Queens,Astoria (South),Q03,58447,58130,0.1630139342852228,0.8369860657147772,0.4797,0.5203,36.45238095238095,62928.52380952381,0.1512,0.8488,0.2061,0.7939,0.16010000000000002,0.3271,0.1469,0.1201,0.1054,0.1402,0.3649,0.126,0.1156,0.0149,7e-4,0.0044,0.187,0.0012,0.0017,3e-4,0.0099,0.1322,0.021,0.0202,0.07339999999999999,0.4946,0.3025,0.1921,0.5054,0.3674,0.138,0.47450000000000003,0.39049999999999996,0.053599999999999995,0.0814,0.1603,0.2648,0.10540000000000001,0.0576,0.2718,0.1403,0.7562,0.0504,0.1934,0.9025,0.6419,0.3079,0.0975,0.4116,0.2778,0.2814,0.0085,0.0012,0.012,0.0225,0.0016,2e-4,7e-4,0.0014,0.0256,0.0056,0.0072,0.0201,0.0078,9e-4,0.0011,1e-4,0.005,0.0082,0.0545,0.0143,0.0355,0.0107,0.0124,0,0,0.0039,0,0.0027,0.0064,0.0124,7e-4,0,0,7e-4,0.0182,0.0035,0.0011,0,0.1445,0.002,5e-4,0.004,0.0093,1e-4,0,0,0,0.0106,0.0015,0.0031,0.0085,0.0027,2e-4,6e-4,0,0.0013,0.003,0.0282,0.0047,0.0216,0.006,0.0071,0,0,0.0025,0,0.0021,0.0021,0.0033,3e-4,0,0,3e-4,0.0075,0,2e-4,0,5e-4,0.0497,0.0406,0.0183,0.0965,0.0606,0.0496,0.0887,0.1679,0.1894,0.1608,0.0528,0.0247,0.1769,0.0681,0.1602,0.0368,0.036199999999999996,0.0153,0.0801,0.0545,0.0354,0.195,0.0535,0.088
Queens,Astoria (North),Q04,74404,74037,0.19224171697934817,0.8077582830206519,0.4894,0.5106,34.71666666666667,76430.33333333333,0.0977,0.9023,0.1024,0.8976,0.1359,0.37729999999999997,0.15960000000000002,0.1036,0.0975,0.1263,0.5438,0.1251,0.0443,0.0079,5e-4,7e-4,0.1508,9e-4,0,2e-4,0.0027,0.0867,0.0256,0.0108,0.0662,0.4599,0.3347,0.1252,0.5401,0.3648,0.1753,0.4686,0.4158,0.0475,0.0682,0.1096,0.202,0.0923,0.0629,0.345,0.1883,0.79990000000000006,0.0382,0.1619,0.9025,0.738,0.19269999999999998,0.0975,0.4287,0.2446,0.2245,0.0116,7e-4,0.0224,0.0154,0.0047,0.001,0.0021,5e-4,0.0738,0.0068,0.0033,0.0187,0.0094,0.001,6e-4,9e-4,0.0021,0.0097,0.0375,0.0206,0.0172,0.0103,0.0154,0.0012,0,0.005,6e-4,0.0014,0.0087,0.0134,0.0015,0,0,0.0023,0.0238,0.0013,0.0018,2e-4,0.1081,0.0026,3e-4,0.0078,0.0065,6e-4,3e-4,6e-4,0,0.0272,0.0022,7e-4,0.0091,0.0025,1e-4,4e-4,2e-4,3e-4,0.0035,0.0158,0.0077,0.0093,0.0051,0.0079,0.001,0,0.0041,0,0.0011,0.0039,0.0029,7e-4,0,0,0.0014,0.01,3e-4,4e-4,0,7e-4,0.0452,0.0259,0.0189,0.0822,0.0515,0.0703,0.0925,0.1708,0.202,0.15589999999999998,0.0553,0.028499999999999998,0.2246,0.0769,0.19669999999999999,0.0412,0.0153,0.0158,0.0733,0.0366,0.04,0.1728,0.0429,0.0636
Queens,Auburndale,Q05,33671,33233,0.6797761261396804,0.3202238738603196,0.4894,0.5106,45.39230769230769,79065.23076923077,0.0853,0.9147,0.0762,0.9238,0.1739,0.18719999999999998,0.1316,0.14939999999999998,0.1513,0.20649999999999996,0.3587,0.066,0.0113,0.0035,4e-4,5e-4,0.4903,0.0018,4e-4,1e-4,0.0044,0.0339,0.0119,0.0165,0.0326,0.7487,0.5874,0.1613,0.2513,0.2092,0.0421,0.2704,0.5963,0.0751,0.0582,0.1693,0.2534,0.12440000000000001,0.0957,0.2126,0.1446,0.7304,0.032,0.2376,0.9019,0.7467,0.17930000000000001,0.0981,0.3696,0.3295,0.1026,9e-4,0.0015,0.0282,0.0018,0.0012,6e-4,0,0,0.0594,0.0031,0.0082,0.0057,0.0016,0.0037,0.0033,0.0052,0.0045,0.0095,0.0045,0.0175,0.234,0.002,0.1114,4e-4,0,3e-4,5e-4,0.0022,0.0063,0.0066,0.0012,0,0,7e-4,8e-4,5e-4,3e-4,0,0.0372,0,6e-4,0.0119,2e-4,1e-4,4e-4,0,0,0.022,0.0014,0.0035,0.0022,5e-4,0.0012,0.0012,0.0028,0.0013,0.002,0.0018,0.0049,0.1462,5e-4,0.0805,4e-4,0,0,4e-4,5e-4,0.0024,0.0023,1e-4,0,0,5e-4,5e-4,0,0,0,0,0.0745,0.0436,0.0333,0.1169,0.0676,0.0289,0.0822,0.1043,0.2486,0.0839,0.0765,0.039599999999999996,0.1489,0.0632,0.1315,0.0676,0.033100000000000004,0.0185,0.0559,0.025,0.042499999999999996,0.2284,0.0892,0.0963
Queens,Bayside (North),Q06,27189,27129,0.7163920527848427,0.2836079472151572,0.4561,0.5439,47.08888888888889,92462.33333333333,0.0569,0.9431,0.0525,0.9475,0.16510000000000002,0.1686,0.1294,0.1331,0.14730000000000001,0.25649999999999995,0.5144,0.0733,0.012,0.0027,8e-4,7e-4,0.3391,0.0021,0,0,0.001,0.0383,0.0147,9e-4,0.022799999999999997,0.6022,0.4647,0.1375,0.3978,0.3648,0.0331,0.2682,0.5413,0.1033,0.0873,0.0843,0.1771,0.145,0.072,0.2873,0.2343,0.7464,0.033,0.2206,0.9375,0.8291,0.1266,0.0626,0.5455,0.1982,0.0704,0.0027,1e-4,0.0211,0.0039,0.0023,0.0027,3e-4,0,0.0357,0.0094,0.0081,0.011,0.0032,0.014,0.0052,0.0026,0.0012,3e-4,0.0064,0.0123,0.0959,0.001,0.1106,6e-4,0,0.0033,0,3e-4,0.0107,0.0049,4e-4,0,0,0.006,0.0035,0.0038,2e-4,2e-4,0.0152,2e-4,0,0.0037,0.0015,0,0.001,3e-4,0,0.0113,0.0034,0.0019,0.0055,0,0.0034,0.0031,0.0015,0,0,0.0014,0.0039,0.0559,8e-4,0.0698,6e-4,0,0.0015,0,3e-4,0.0088,6e-4,4e-4,0,0,0,0.0015,5e-4,0,2e-4,0,0.0447,0.0351,0.0501,0.08310000000000001,0.0552,0.0325,0.1255,0.1358,0.2745,0.0646,0.0657,0.0333,0.21480000000000002,0.0715,0.1548,0.0887,0.0269,0.011600000000000001,0.0238,0.0161,0.0348,0.2551,0.0504,0.0518
Queens,Bayside (South),Q07,22700,22660,0.653486319505737,0.346513680494263,0.4975,0.5025,45.15,94108,0.0582,0.9418,0.0677,0.9323,0.1788,0.19790000000000002,0.1324,0.1486,0.15680000000000002,0.1853,0.3342,0.0447,0.035,0.0056,0.0013,0,0.5392,4e-4,0,0,4e-4,0.0244,0.009,0.0059,0.0471,0.7301,0.5699,0.1602,0.2699,0.2269,0.043,0.2994,0.5807,0.053900000000000003,0.0661,0.123,0.21459999999999999,0.1562,0.0701,0.2675,0.1684,0.7605,0.0254,0.214,0.8958,0.7563,0.1731,0.1042,0.3453,0.3257,0.1149,9e-4,4e-4,0.0216,4e-4,0.0031,4e-4,0,0,0.0444,9e-4,0.0019,0.0041,0.0013,0.0043,0.0017,3e-4,0.0028,0.0044,0.0068,0.006,0.2791,0.0017,0.1201,0,0,0.0012,8e-4,0,0.0057,0.0187,0,0,0,0.0018,0.0028,8e-4,0.0012,0,0.0392,0,0,0.0075,0,7e-4,0,0,0,0.015,6e-4,3e-4,9e-4,5e-4,0.0012,7e-4,3e-4,3e-4,0,0.0031,4e-4,0.1688,6e-4,0.0799,0,0,2e-4,4e-4,0,0.0012,0.0033,0,0,0,0,4e-4,2e-4,0,0,0.0027,0.045200000000000004,0.0354,0.0375,0.0731,0.057800000000000004,0.0373,0.1167,0.1316,0.247,0.0931,0.0737,0.0491,0.212,0.0652,0.1327,0.071,0.0411,0.0282,0.0498,0.0177,0.0408,0.2113,0.06810000000000001,0.0623
Queens,Belle Harbor-Neponsit,Q08,9348,9048,0.8213969938107869,0.1786030061892131,0.5034,0.4966,48,125953.66666666667,0.0224,0.9776,0.0292,0.9708,0.22200000000000003,0.12969999999999998,0.1135,0.1604,0.1659,0.2086,0.9099,0.0426,0.0079,0.0012,0,7e-4,0.0187,0,0,0,0,0.0183,0,6e-4,0,0.7154,0.6215,0.0939,0.2846,0.2717,0.0129,0.2694,0.6161,0.0737,0.0406,0.0504,0.1567,0.15050000000000002,0.0486,0.3177,0.2763,0.7644,0.0348,0.2008,0.9502999999999999,0.8649,0.1264,0.04970000000000001,0.8691,0.0343,0.0401,0.0086,4e-4,0.0122,0,4e-4,0.0033,0,0,0.0019,0.0335,0.0099,0,0,6e-4,0,0,0,0,0,7e-4,0.0078,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,7e-4,0.0086,0,0,0.013,0,4e-4,0.0037,0,0,0,0,0,0,0.0031,0.0049,0,0,0,0,0,0,0,0,0,0.0057,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,7e-4,0.0012,0,0,0,0.0473,0.020900000000000002,0.0064,0.05790000000000001,0.0303,0.0169,0.1033,0.1277,0.36729999999999996,0.07830000000000001,0.0321,0.1115,0.2218,0.0297,0.224,0.0973,0.014499999999999999,0.0731,0.0365,0.0125,0.034100000000000005,0.16970000000000002,0.053700000000000005,0.033
Queens,Bellerose,Q09,41586,40605,0.7891146410540574,0.21088535894594262,0.4896,0.5104,43.55555555555556,92272.66666666667,0.0498,0.9502,0.0811,0.9189,0.1993,0.21839999999999998,0.1086,0.1323,0.1562,0.1855,0.2651,0.0826,0.0643,0.0061,0.0065,0.0031,0.4482,0.0014,0.0012,0,0.0118,0.0659,0.0301,0.0138,0.048799999999999996,0.7852,0.6383,0.1468,0.2148,0.183,0.0319,0.27980000000000005,0.5905,0.0703,0.0595,0.1339,0.2665,0.1512,0.0701,0.2201,0.15819999999999998,0.7386,0.0361,0.2253,0.9273,0.7522000000000001,0.1976,0.0727,0.4395,0.2246,0.1287,0.0017,0.0014,0.0102,0.0015,0.0025,0.0019,0,0,0.0081,0.0017,8e-4,0.0043,0.0013,0.0022,0.0014,0.0334,0.0517,0.0363,0.1438,0.0102,0.0202,4e-4,0.0045,0,0,0.0021,0,0.0016,0.0549,0.0226,2e-4,0,6e-4,0.002,0.0066,0.0013,2e-4,0,0.0514,3e-4,9e-4,0.0019,9e-4,0,2e-4,0,0,0.0031,7e-4,0,2e-4,0,0.0022,9e-4,0.0169,0.0222,0.0116,0.0576,0.0076,0.009,0,0.0043,0,0,0.0014,0,6e-4,0.0241,0.0042,0,0,6e-4,0.0011,5e-4,0,2e-4,0,5e-4,0.0523,0.024599999999999997,0.0235,0.1065,0.12279999999999999,0.0227,0.0794,0.10949999999999999,0.28500000000000003,0.0793,0.0336,0.0605,0.1647,0.0514,0.0991,0.10850000000000001,0.0322,0.0396,0.0361,0.030100000000000002,0.0252,0.22999999999999998,0.062,0.121
Queens,Breezy Point,Q10,3674,3669,0.9681112019623875,0.03188879803761243,0.4439,0.5561,50.8,105750,0.0268,0.9732,0.0096,0.9904,0.2181,0.1386,0.0871,0.10750000000000001,0.1841,0.2648,0.9107,0.0392,0.0063,0,0,0,0.0065,0,0,0,0.0087,0.0286,0,0,0.0199,0.6909,0.5975,0.0934,0.3091,0.3022,0.0069,0.22139999999999999,0.6434,0.0742,0.0611,0.0193,0.1747,0.21489999999999998,0.087,0.277,0.2271,0.7323,0.038,0.2297,0.9994,0.9762,0.0571,5e-4,0.9761,0.0021,0.0021,0,0,0.0071,0,0.0021,0,0,0.0076,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0,0,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481,0.0182,0.0058,0.0318,0.087,0.011,0.11099999999999999,0.1091,0.2773,0.05,0.0558,0.19479999999999997,0.1707,0.0175,0.1572,0.11170000000000001,0.0039,0.10980000000000001,0.011699999999999999,0.0071,0.0052,0.2046,0.1169,0.0838
Queens,Briarwood,Q11,31225,30521,0.361587103961207,0.6384128960387929,0.5112,0.4888,36.78333333333333,73024.66666666667,0.0985,0.9015,0.108,0.892,0.1986,0.2781,0.12869999999999998,0.11739999999999999,0.13090000000000002,0.14659999999999998,0.2043,0.0805,0.1322,0.0108,3e-4,0.0063,0.3141,0.0013,2e-4,0,0.0317,0.1841,0.0236,0.0106,0.12219999999999999,0.6435,0.4502,0.1933,0.3565,0.3016,0.0549,0.362,0.5218,0.0582,0.058,0.19310000000000002,0.1823,0.17500000000000002,0.0904,0.2464,0.11270000000000001,0.7792,0.0483,0.1725,0.8796,0.6192,0.27580000000000005,0.12040000000000001,0.3201,0.3261,0.2886,0.0105,0.0061,0.0021,0.0026,0.0019,9e-4,0,2e-4,0.01,0.0618,0.0088,8e-4,0.0016,0,0.0083,0.0032,0.0112,0.0428,0.1004,0.006,0.0488,3e-4,0.0076,0,0,0,0,0.0019,0.0041,0.0242,3e-4,0,0,6e-4,0.0164,0.0013,0.0056,8e-4,0.1421,5e-4,0.0014,3e-4,0.0014,2e-4,0,0,0,0.0053,0.0384,0.0038,2e-4,0.0016,0,0.0025,0,0.0042,0.0133,0.054,0.0039,0.028,3e-4,0.006,0,0,0,0,0.0015,2e-4,0.0062,3e-4,0,0,3e-4,0.009,0,7e-4,5e-4,0,0.0702,0.034600000000000006,0.019299999999999998,0.1139,0.07919999999999999,0.0165,0.0825,0.08149999999999999,0.2494,0.1288,0.08310000000000001,0.0409,0.14,0.0605,0.0856,0.0672,0.0368,0.018199999999999997,0.07289999999999999,0.040499999999999994,0.0547,0.2361,0.0753,0.1121
Queens,Broad Channel,Q12,2320,2315,0.8077753779697624,0.19222462203023757,0.5323,0.4677,41.1,86055,0.0634,0.9366,0.0717,0.9283,0.2838,0.1327,0.1172,0.1526,0.1608,0.15300000000000002,0.8349,0.0642,0.0013,0.0155,0,0,0.05,0,0,0,0,0.0047,0.0043,0.025,0.0185,0.6823,0.529,0.1533,0.3177,0.2892,0.0284,0.30610000000000004,0.552,0.0833,0.058499999999999996,0.1445,0.33790000000000003,0.1504,0.0768,0.14,0.15039999999999998,0.7422,0.021,0.2368,0.9454,0.8286999999999999,0.13169999999999998,0.05449999999999999,0.9273,0.025,0.0295,0,0,0.0097,0,0.003,0,0,0,0,0.0036,0.0163,0,0.0025,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0.0036,0,0,0,0,0,0,0,0,0,0.0036,0.0097,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,0.10940000000000001,0.0378,0.0051,0.0788,0.1165,0.0092,0.088,0.0695,0.26580000000000004,0.0328,0.0797,0.1073,0.137,0.0245,0.1534,0.0696,0.0307,0.0685,0.0132,0.044,0.045,0.1503,0.1533,0.1104
